"",Name,OutcomeType,OutcomeSubtype,AnimalType,AgeDays,Fertility,sex,Hour,Weekday,Month,Year,TimeofDay,WorkDay,Mix,SimpleBreed,PureColor,SimpleColor,Age
"22976",N,Transfer,Partner,Cat,21,Unknown,Unknown,14,6,5,2015,afternoon,N,Y,Domestic Shorthair,Pure,Brown,Kid
"22977",N,Transfer,SCRP,Cat,365,Y,Female,9,5,7,2014,morning,Y,Y,Domestic Shorthair,Pure,Black,Adult
"22978",N,Transfer,Partner,Cat,365,N,Male,16,2,10,2014,everning,Y,Y,Domestic Shorthair,Pure,Blue,Adult
"22979",N,Transfer,Partner,Cat,21,Y,Male,14,3,8,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"22980",N,Transfer,SCRP,Cat,90,Y,Female,18,2,11,2015,everning,Y,Y,Domestic Shorthair,Pure,Black,Kid
"22981",Y,Transfer,Partner,Cat,30,Y,Female,13,1,8,2014,afternoon,Y,Y,Snowshoe,Pure,Seal,Kid
"22982",N,Transfer,Partner,Cat,3,Unknown,Unknown,16,2,5,2015,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"22983",Y,Transfer,Partner,Cat,28,Y,Female,12,1,4,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"22984",N,Transfer,Partner,Cat,21,Y,Male,12,3,9,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"22985",Y,Transfer,Partner,Cat,60,Y,Male,11,6,10,2013,afternoon,N,Y,Domestic Shorthair,Pure,Orange,Kid
"22986",Y,Transfer,Partner,Cat,1460,N,Male,12,3,1,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"22987",N,Transfer,Partner,Cat,7,Y,Female,15,1,7,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Tortie,Kid
"22988",N,Transfer,SCRP,Cat,730,N,Female,19,1,12,2015,everning,Y,Y,Domestic Shorthair,Mix,Calico,Adult
"22989",N,Transfer,SCRP,Cat,365,Y,Female,8,5,3,2014,morning,Y,Y,Domestic Shorthair,Pure,Blue,Adult
"22990",Y,Transfer,Partner,Cat,30,Y,Male,18,1,7,2014,everning,Y,Y,Domestic Shorthair,Pure,Black,Kid
"22991",N,Transfer,SCRP,Cat,730,Y,Female,9,1,2,2015,morning,Y,Y,Domestic Longhair,Pure,White,Adult
"22992",Y,Transfer,Partner,Cat,1460,N,Male,15,2,12,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Blue,Adult
"22993",Y,Transfer,SCRP,Cat,240,Y,Female,9,5,10,2014,morning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"22994",N,Transfer,Partner,Cat,21,Y,Male,15,2,5,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"22995",N,Transfer,SCRP,Cat,730,Unknown,Unknown,17,1,2,2015,everning,Y,Y,Domestic Shorthair,Pure,Black,Adult
"22996",Y,Transfer,Partner,Cat,21,Y,Female,12,3,6,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Torbie,Kid
"22997",N,Transfer,Partner,Cat,14,Y,Female,15,3,9,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Tortie,Kid
"22998",N,Transfer,Partner,Cat,2,Unknown,Unknown,18,6,4,2015,everning,N,Y,Domestic Shorthair,Pure,Brown,Kid
"22999",Y,Transfer,Partner,Cat,365,N,Female,10,2,7,2014,morning,Y,Y,Domestic Shorthair,Pure,Blue,Adult
"23000",N,Transfer,Partner,Cat,30,Y,Male,14,4,6,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Blue,Kid
"23001",N,Transfer,Partner,Cat,28,Y,Female,17,5,6,2015,everning,Y,Y,Domestic Shorthair,Mix,Calico,Kid
"23002",N,Transfer,SCRP,Cat,365,Unknown,Unknown,9,4,5,2015,morning,Y,Y,Domestic Shorthair,Mix,Tortie,Adult
"23003",N,Transfer,Partner,Cat,30,Y,Female,12,7,7,2015,afternoon,N,Y,Domestic Shorthair,Pure,Brown,Kid
"23004",Y,Transfer,Partner,Cat,30,Y,Male,14,5,4,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23005",Y,Transfer,Partner,Cat,90,N,Female,18,1,11,2013,everning,Y,Y,Domestic Shorthair,Mix,Tortie,Kid
"23006",N,Transfer,Partner,Cat,21,Y,Female,16,2,5,2014,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23007",N,Transfer,Partner,Cat,14,Y,Female,18,7,8,2014,everning,N,Y,Siamese,Pure,Flame,Kid
"23008",Y,Transfer,Partner,Cat,30,Y,Female,12,2,6,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Torbie,Kid
"23009",N,Transfer,Partner,Cat,7,Y,Female,14,3,8,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23010",N,Transfer,Partner,Cat,6,Unknown,Unknown,14,7,8,2015,afternoon,N,Y,Domestic Shorthair,Pure,Black,Kid
"23011",N,Transfer,SCRP,Cat,150,Y,Female,9,3,8,2015,morning,Y,Y,Domestic Shorthair,Pure,White,Kid
"23012",Y,Transfer,Partner,Cat,365,N,Male,14,7,2,2014,afternoon,N,Y,Domestic Longhair,Pure,Blue,Adult
"23013",N,Transfer,Partner,Cat,3,Y,Female,15,4,4,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Torbie,Kid
"23014",N,Transfer,SCRP,Cat,730,Unknown,Unknown,13,3,3,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Black,Adult
"23015",N,Transfer,SCRP,Cat,365,Y,Male,9,4,6,2015,morning,Y,Y,Domestic Medium Hair,Pure,Blue,Adult
"23016",Y,Transfer,Partner,Cat,30,Y,Male,11,7,10,2013,afternoon,N,Y,Domestic Medium Hair,Pure,Orange,Kid
"23017",N,Transfer,Partner,Cat,21,Y,Female,14,3,8,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Cream,Kid
"23018",Y,Transfer,Partner,Cat,1460,N,Female,15,1,6,2014,afternoon,Y,Y,Siamese,Pure,Flame,Adult
"23019",Y,Transfer,Partner,Cat,365,N,Male,12,3,12,2013,afternoon,Y,Y,Domestic Shorthair,Pure,White,Adult
"23020",N,Transfer,Partner,Cat,5,Unknown,Unknown,16,1,4,2015,everning,Y,Y,Siamese,Mix,White,Kid
"23021",N,Transfer,SCRP,Cat,180,Y,Female,9,1,4,2015,morning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23022",Y,Transfer,Partner,Cat,60,N,Female,14,1,11,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23023",Y,Transfer,Partner,Cat,60,N,Male,0,3,9,2015,night,Y,Y,Domestic Shorthair,Pure,Orange,Kid
"23024",N,Transfer,SCRP,Cat,365,Y,Female,9,2,6,2015,morning,Y,Y,Domestic Shorthair,Pure,Black,Adult
"23025",Y,Transfer,Partner,Cat,1460,N,Female,14,3,2,2016,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"23026",N,Transfer,SCRP,Cat,730,N,Female,9,2,6,2014,morning,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"23027",N,Transfer,Partner,Cat,7,Y,Male,10,2,4,2014,morning,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23028",Y,Transfer,Partner,Cat,1095,N,Female,15,7,4,2015,afternoon,N,Y,Domestic Shorthair,Mix,Torbie,Adult
"23029",Y,Transfer,Partner,Cat,3285,N,Male,15,6,9,2015,afternoon,N,Y,Maine Coon,Pure,Cream,Old
"23030",N,Transfer,SCRP,Cat,90,N,Female,19,4,12,2015,everning,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23031",N,Transfer,Partner,Cat,7,Unknown,Unknown,15,7,8,2015,afternoon,N,Y,Domestic Shorthair,Mix,Black,Kid
"23032",Y,Transfer,Partner,Cat,30,Y,Male,16,4,8,2015,everning,Y,Y,Domestic Shorthair,Pure,Cream,Kid
"23033",N,Transfer,SCRP,Cat,90,Y,Female,9,5,9,2015,morning,Y,Y,Domestic Shorthair,Mix,Tortie,Kid
"23034",Y,Transfer,Partner,Cat,60,N,Male,15,3,7,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23035",N,Transfer,Partner,Cat,30,Y,Male,16,6,7,2014,everning,N,Y,Domestic Shorthair,Mix,Black,Kid
"23036",N,Transfer,SCRP,Cat,365,Y,Female,15,4,3,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Torbie,Adult
"23037",N,Transfer,SCRP,Cat,365,Y,Male,9,1,7,2015,morning,Y,Y,Domestic Shorthair,Pure,Blue,Adult
"23038",Y,Transfer,SCRP,Cat,365,Y,Female,9,1,11,2015,morning,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"23039",N,Transfer,Partner,Cat,60,Y,Female,15,5,7,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23040",N,Transfer,Partner,Cat,21,Y,Female,14,2,9,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23041",N,Transfer,Partner,Cat,21,Y,Female,15,6,11,2015,afternoon,N,Y,Domestic Shorthair,Mix,Blue,Kid
"23042",N,Transfer,Partner,Cat,14,Y,Male,16,4,7,2015,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23043",N,Transfer,Partner,Cat,14,Y,Female,19,7,6,2014,everning,N,Y,Domestic Shorthair,Pure,Brown,Kid
"23044",N,Transfer,SCRP,Cat,1095,Y,Female,9,5,5,2015,morning,Y,Y,Domestic Medium Hair,Mix,Tortie,Adult
"23045",N,Transfer,SCRP,Cat,1460,Y,Female,8,7,5,2014,morning,N,Y,Domestic Shorthair,Pure,Cream,Adult
"23046",N,Transfer,SCRP,Cat,240,Unknown,Unknown,9,5,1,2015,morning,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23047",N,Transfer,Partner,Cat,21,Y,Male,15,1,9,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23048",Y,Transfer,Partner,Cat,90,N,Male,11,4,10,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Orange,Kid
"23049",N,Transfer,SCRP,Cat,180,Unknown,Unknown,9,5,9,2015,morning,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23050",N,Transfer,Partner,Cat,30,Y,Female,12,5,5,2015,afternoon,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23051",N,Transfer,Partner,Cat,21,Y,Female,16,6,11,2014,everning,N,Y,Domestic Shorthair,Mix,Torbie,Kid
"23052",N,Transfer,SCRP,Cat,90,Y,Female,15,6,3,2014,afternoon,N,Y,Domestic Shorthair,Mix,Torbie,Kid
"23053",Y,Transfer,Partner,Cat,1095,N,Male,15,2,4,2015,afternoon,Y,Y,Domestic Shorthair,Mix,Black,Adult
"23054",Y,Transfer,Partner,Cat,90,N,Male,16,2,4,2014,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23055",Y,Transfer,Partner,Cat,60,Y,Male,13,4,8,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Blue,Kid
"23056",N,Transfer,Partner,Cat,21,Y,Female,15,6,11,2015,afternoon,N,Y,Siamese,Pure,Lilac,Kid
"23057",N,Transfer,SCRP,Cat,120,Y,Female,15,3,1,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23058",Y,Transfer,Partner,Cat,365,N,Male,12,4,10,2015,afternoon,Y,Y,Domestic Medium Hair,Pure,Brown,Adult
"23059",Y,Transfer,Partner,Cat,365,N,Female,13,3,1,2016,afternoon,Y,Y,Domestic Medium Hair,Mix,Black,Adult
"23060",N,Transfer,Partner,Cat,28,Unknown,Unknown,16,1,6,2015,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23061",N,Transfer,SCRP,Cat,730,Y,Male,13,3,2,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"23062",Y,Transfer,Partner,Cat,270,N,Male,11,2,3,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Orange,Kid
"23063",N,Transfer,Partner,Cat,21,Y,Female,17,7,5,2014,everning,N,Y,Domestic Shorthair,Mix,Blue,Kid
"23064",Y,Transfer,Partner,Cat,60,Y,Male,13,2,7,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23065",N,Transfer,SCRP,Cat,730,Unknown,Unknown,19,5,5,2014,everning,Y,Y,Domestic Medium Hair,Pure,Black,Adult
"23066",Y,Transfer,Partner,Cat,1460,N,Male,14,6,11,2014,afternoon,N,Y,Siamese,Pure,Seal,Adult
"23067",N,Transfer,SCRP,Cat,365,Y,Female,9,6,7,2015,morning,N,Y,Ragdoll,Pure,Lynx,Adult
"23068",N,Transfer,Partner,Cat,2,Y,Male,17,7,4,2015,everning,N,Y,Domestic Shorthair,Mix,Blue,Kid
"23069",N,Transfer,SCRP,Cat,365,Unknown,Unknown,9,5,3,2015,morning,Y,Y,Domestic Shorthair,Pure,White,Adult
"23070",N,Transfer,Partner,Cat,14,Y,Female,12,4,4,2015,afternoon,Y,Y,Domestic Shorthair,Mix,Tortie,Kid
"23071",N,Transfer,Partner,Cat,21,Y,Female,19,1,4,2015,everning,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23072",N,Transfer,Partner,Cat,7,Y,Male,14,6,1,2015,afternoon,N,Y,Domestic Shorthair,Pure,Black,Kid
"23073",N,Transfer,Partner,Cat,7,Unknown,Unknown,10,6,7,2014,morning,N,Y,Domestic Medium Hair,Mix,White,Kid
"23074",N,Transfer,SCRP,Cat,365,Y,Female,9,5,7,2014,morning,Y,Y,Domestic Shorthair,Mix,White,Adult
"23075",Y,Transfer,Partner,Cat,30,Y,Female,15,3,5,2014,afternoon,Y,Y,Domestic Shorthair,Pure,White,Kid
"23076",Y,Transfer,Partner,Cat,60,Y,Male,13,2,5,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23077",N,Transfer,Partner,Cat,0,Unknown,Unknown,14,1,8,2015,afternoon,Y,Y,Domestic Shorthair,Mix,Pink,Kid
"23078",N,Transfer,SCRP,Cat,90,Y,Male,9,7,7,2014,morning,N,Y,Domestic Shorthair,Mix,Black,Kid
"23079",N,Transfer,Partner,Cat,14,Y,Female,16,6,4,2015,everning,N,Y,Domestic Shorthair,Mix,Blue,Kid
"23080",N,Transfer,SCRP,Cat,120,Y,Male,9,4,8,2015,morning,Y,Y,Domestic Shorthair,Mix,Blue,Kid
"23081",Y,Transfer,Partner,Cat,14,Y,Male,19,3,6,2015,everning,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23082",Y,Transfer,Partner,Cat,2190,N,Male,14,2,3,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"23083",Y,Transfer,Partner,Cat,1095,N,Male,17,5,2,2014,everning,Y,Y,Domestic Shorthair,Pure,Blue,Adult
"23084",N,Transfer,Partner,Cat,14,Y,Female,18,3,7,2014,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23085",N,Transfer,Partner,Cat,14,Y,Male,16,2,9,2014,everning,Y,Y,Domestic Shorthair,Pure,Blue,Kid
"23086",Y,Transfer,Partner,Cat,120,Y,Female,12,4,12,2015,afternoon,Y,Y,Domestic Shorthair,Mix,Tortie,Kid
"23087",N,Transfer,SCRP,Cat,730,Unknown,Unknown,9,4,8,2015,morning,Y,Y,Domestic Shorthair,Pure,Black,Adult
"23088",N,Transfer,Partner,Cat,21,Y,Female,13,3,9,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23089",N,Transfer,SCRP,Cat,90,Unknown,Unknown,9,4,6,2015,morning,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23090",Y,Transfer,Partner,Cat,90,N,Female,0,3,11,2015,night,Y,Y,Domestic Shorthair,Mix,Torbie,Kid
"23091",Y,Transfer,Partner,Cat,1825,N,Female,13,2,4,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Calico,Adult
"23092",Y,Transfer,Partner,Cat,28,Y,Male,12,1,4,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23093",N,Transfer,SCRP,Cat,365,Y,Female,9,1,7,2015,morning,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"23094",N,Transfer,Partner,Cat,30,Y,Male,12,7,6,2015,afternoon,N,Y,Domestic Longhair,Mix,White,Kid
"23095",Y,Transfer,Partner,Cat,730,N,Male,14,4,10,2013,afternoon,Y,Y,Domestic Shorthair,Pure,Orange,Adult
"23096",N,Transfer,SCRP,Cat,90,Y,Male,9,3,9,2014,morning,Y,Y,Domestic Shorthair,Pure,Cream,Kid
"23097",Y,Transfer,Partner,Cat,120,N,Male,0,2,11,2015,night,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23098",N,Transfer,SCRP,Cat,365,Y,Female,9,1,6,2015,morning,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"23099",Y,Transfer,Partner,Cat,365,Y,Female,13,7,3,2015,afternoon,N,Y,Domestic Shorthair,Pure,Blue,Adult
"23100",Y,Transfer,SCRP,Cat,730,N,Female,13,7,9,2014,afternoon,N,Y,Domestic Shorthair,Mix,Tortie,Adult
"23101",Y,Transfer,Partner,Cat,30,Y,Female,14,5,10,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23102",Y,Transfer,Partner,Cat,240,N,Female,13,4,7,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Calico,Kid
"23103",Y,Transfer,Partner,Cat,60,Y,Male,11,6,10,2014,afternoon,N,N,Domestic Shorthair,Pure,White,Kid
"23104",N,Transfer,SCRP,Cat,730,Y,Male,9,5,7,2014,morning,Y,Y,Domestic Shorthair,Mix,White,Adult
"23105",N,Transfer,SCRP,Cat,365,Y,Female,9,3,3,2015,morning,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"23106",N,Transfer,SCRP,Cat,1095,Unknown,Unknown,9,6,1,2015,morning,N,Y,Domestic Shorthair,Mix,Black,Adult
"23107",Y,Transfer,Partner,Cat,4380,Y,Female,14,2,5,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Old
"23108",N,Transfer,Partner,Cat,14,Y,Male,14,6,3,2014,afternoon,N,Y,Domestic Shorthair,Pure,Brown,Kid
"23109",N,Transfer,Partner,Cat,21,Y,Male,16,3,5,2014,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23110",N,Transfer,Partner,Cat,4,Y,Female,16,1,8,2014,everning,Y,Y,Domestic Shorthair,Pure,Orange,Kid
"23111",N,Transfer,SCRP,Cat,210,Y,Female,9,3,10,2015,morning,Y,Y,Domestic Shorthair,Mix,Calico,Kid
"23112",N,Transfer,Partner,Cat,21,Y,Male,11,6,4,2014,afternoon,N,Y,Domestic Shorthair,Pure,Black,Kid
"23113",Y,Transfer,Partner,Cat,2555,N,Female,13,5,2,2016,afternoon,Y,Y,Domestic Longhair,Mix,Black,Old
"23114",N,Transfer,SCRP,Cat,730,Unknown,Unknown,9,2,5,2015,morning,Y,Y,Domestic Shorthair,Mix,Torbie,Adult
"23115",N,Transfer,Partner,Cat,21,Y,Male,14,6,3,2014,afternoon,N,Y,Domestic Shorthair,Pure,Brown,Kid
"23116",N,Transfer,Partner,Cat,21,Y,Female,12,7,6,2014,afternoon,N,Y,Domestic Medium Hair,Mix,Tortie,Kid
"23117",N,Transfer,SCRP,Cat,90,Y,Male,9,7,7,2014,morning,N,Y,Domestic Shorthair,Pure,Brown,Kid
"23118",N,Transfer,SCRP,Cat,90,Y,Female,17,1,1,2014,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23119",N,Transfer,Partner,Cat,14,Y,Male,15,3,7,2015,afternoon,Y,Y,Domestic Shorthair,Mix,Blue,Kid
"23120",N,Transfer,Partner,Cat,14,Y,Male,16,6,5,2014,everning,N,Y,Domestic Shorthair,Pure,Orange,Kid
"23121",N,Transfer,SCRP,Cat,365,Y,Male,9,6,7,2015,morning,N,Y,Domestic Shorthair,Pure,Brown,Adult
"23122",Y,Transfer,Partner,Cat,730,N,Male,17,3,5,2015,everning,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"23123",N,Transfer,Partner,Cat,28,Y,Female,17,4,8,2014,everning,Y,Y,Domestic Shorthair,Pure,White,Kid
"23124",N,Transfer,Partner,Cat,21,Y,Male,18,4,9,2014,everning,Y,Y,Domestic Shorthair,Pure,Orange,Kid
"23125",N,Transfer,SCRP,Cat,150,Unknown,Unknown,9,5,3,2015,morning,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23126",Y,Transfer,Partner,Cat,1095,N,Female,0,1,5,2015,night,Y,Y,Domestic Longhair,Pure,Brown,Adult
"23127",N,Transfer,SCRP,Cat,365,N,Male,9,2,3,2015,morning,Y,Y,Domestic Shorthair,Pure,Orange,Adult
"23128",Y,Transfer,Partner,Cat,180,Y,Female,12,1,10,2013,afternoon,Y,Y,Domestic Shorthair,Mix,Torbie,Kid
"23129",N,Transfer,Partner,Cat,1,Unknown,Unknown,15,7,9,2014,afternoon,N,Y,Domestic Shorthair,Mix,Calico,Kid
"23130",N,Transfer,Partner,Cat,14,Y,Female,14,4,8,2015,afternoon,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23131",N,Transfer,SCRP,Cat,365,N,Female,9,3,12,2014,morning,Y,Y,Domestic Shorthair,Pure,Brown,Adult
"23132",N,Transfer,SCRP,Cat,150,Y,Male,9,6,8,2015,morning,N,Y,Domestic Shorthair,Pure,Black,Kid
"23133",N,Transfer,Partner,Cat,21,Y,Female,12,6,10,2014,afternoon,N,Y,Domestic Shorthair,Mix,Tortie,Kid
"23134",Y,Transfer,Partner,Cat,30,Y,Male,16,4,8,2015,everning,Y,Y,Domestic Shorthair,Pure,Cream,Kid
"23135",Y,Transfer,Partner,Cat,730,N,Male,13,7,6,2015,afternoon,N,Y,Domestic Shorthair,Mix,Black,Adult
"23136",N,Transfer,Partner,Cat,14,Y,Male,17,3,11,2014,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23137",N,Transfer,SCRP,Cat,90,Y,Male,9,6,8,2015,morning,N,Y,Domestic Shorthair,Mix,Black,Kid
"23138",Y,Transfer,Partner,Cat,60,Y,Female,11,5,7,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Blue,Kid
"23139",N,Transfer,Partner,Cat,7,Unknown,Unknown,18,6,7,2014,everning,N,N,Siamese,Pure,Seal,Kid
"23140",Y,Transfer,Partner,Cat,30,Y,Female,17,2,11,2015,everning,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23141",N,Transfer,Partner,Cat,21,Y,Female,16,7,5,2014,everning,N,Y,Siamese,Pure,Lynx,Kid
"23142",N,Transfer,SCRP,Cat,730,Y,Female,9,1,9,2015,morning,Y,Y,Domestic Shorthair,Pure,White,Adult
"23143",N,Transfer,SCRP,Cat,90,Y,Female,17,6,12,2013,everning,N,Y,Domestic Shorthair,Pure,Blue,Kid
"23144",N,Transfer,Partner,Cat,21,Y,Male,10,4,9,2015,morning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23145",Y,Transfer,SCRP,Cat,365,N,Female,13,6,2,2014,afternoon,N,Y,Domestic Shorthair,Pure,Black,Adult
"23146",N,Transfer,Partner,Cat,21,Y,Male,14,2,9,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Orange,Kid
"23147",N,Transfer,SCRP,Cat,300,Y,Male,9,2,8,2014,morning,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23148",N,Transfer,SCRP,Cat,90,Y,Female,12,5,10,2013,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23149",N,Transfer,SCRP,Cat,365,N,Male,9,5,7,2014,morning,Y,Y,Domestic Shorthair,Pure,White,Adult
"23150",Y,Transfer,Partner,Cat,30,Y,Female,15,3,8,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Blue,Kid
"23151",Y,Transfer,Partner,Cat,365,N,Female,17,3,9,2015,everning,Y,Y,Domestic Shorthair,Mix,Black,Adult
"23152",Y,Transfer,Partner,Cat,1825,N,Female,16,7,11,2013,everning,N,Y,Domestic Shorthair,Pure,Brown,Adult
"23153",Y,Transfer,Partner,Cat,60,Y,Female,18,2,8,2015,everning,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23154",N,Transfer,Partner,Cat,28,Y,Female,18,5,6,2015,everning,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23155",N,Transfer,Partner,Cat,28,Y,Female,13,5,10,2015,afternoon,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23156",Y,Transfer,Partner,Cat,60,N,Male,12,5,12,2014,afternoon,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23157",N,Transfer,Partner,Cat,21,Y,Male,15,3,5,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23158",N,Transfer,SCRP,Cat,365,Y,Male,9,7,2,2015,morning,N,Y,Domestic Longhair,Pure,Brown,Adult
"23159",N,Transfer,Partner,Cat,1,Unknown,Unknown,16,1,8,2015,everning,Y,Y,Domestic Shorthair,Pure,Gray,Kid
"23160",Y,Transfer,Partner,Cat,30,Y,Male,12,2,6,2015,afternoon,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23161",N,Transfer,Partner,Cat,7,Unknown,Unknown,14,3,9,2015,afternoon,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23162",N,Transfer,Partner,Cat,28,Y,Male,18,1,12,2013,everning,Y,Y,Domestic Longhair,Pure,Black,Kid
"23163",N,Transfer,Partner,Cat,14,Unknown,Unknown,17,4,6,2014,everning,Y,Y,Domestic Shorthair,Mix,White,Kid
"23164",Y,Transfer,Partner,Cat,90,N,Female,15,2,6,2015,afternoon,Y,Y,Domestic Shorthair,Pure,White,Kid
"23165",N,Transfer,Partner,Cat,21,Y,Female,17,7,5,2014,everning,N,Y,Domestic Shorthair,Mix,Blue,Kid
"23166",Y,Transfer,Partner,Cat,1095,N,Male,14,5,6,2014,afternoon,Y,Y,Domestic Shorthair,Pure,Orange,Adult
"23167",Y,Transfer,Partner,Cat,730,N,Male,12,5,12,2014,afternoon,Y,N,Domestic Longhair,Pure,Black,Adult
"23168",N,Transfer,Partner,Cat,5,Unknown,Unknown,16,1,4,2015,everning,Y,Y,Domestic Shorthair,Mix,Black,Kid
"23169",Y,Transfer,Partner,Cat,60,N,Female,16,2,10,2014,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
"23170",N,Transfer,SCRP,Cat,1460,Unknown,Unknown,9,4,4,2015,morning,Y,Y,Domestic Longhair,Mix,Black,Adult
"23171",N,Transfer,SCRP,Cat,90,Y,Female,18,3,11,2014,everning,Y,Y,Domestic Shorthair,Mix,Torbie,Kid
"23172",N,Transfer,Partner,Cat,21,Y,Male,14,6,3,2014,afternoon,N,Y,Domestic Shorthair,Pure,Brown,Kid
"23173",N,Transfer,Partner,Cat,14,Unknown,Unknown,16,1,9,2015,everning,Y,Y,Domestic Shorthair,Pure,Orange,Kid
"23174",Y,Transfer,Partner,Cat,60,N,Male,12,5,10,2015,afternoon,Y,N,Domestic Medium Hair,Pure,Orange,Kid
"23175",N,Transfer,Partner,Cat,7,Unknown,Unknown,18,6,7,2014,everning,N,Y,Domestic Shorthair,Pure,Brown,Kid
"23176",N,Transfer,SCRP,Cat,150,Y,Female,16,2,10,2013,everning,Y,Y,Domestic Shorthair,Pure,Calico,Kid
"23177",N,Transfer,Partner,Cat,14,Unknown,Unknown,14,1,6,2015,afternoon,Y,Y,Domestic Shorthair,Pure,Black,Kid
"23178",N,Transfer,Partner,Cat,21,Unknown,Unknown,18,5,9,2015,everning,Y,Y,Domestic Shorthair,Pure,Brown,Kid
